quarter,1962,0.9522666897131158,"[1962, 6708, 643, 27604, 39534, 70515, 16489, 61806, 2059, 119576, 2033]"
bath,4936,0.978517871360225,"[4936, 16212, 123292, 43385, 18930, 8113, 26797, 4723, 10014, 17705, 8759]"
rooms,3652,0.6872427908635972,"[3652, 22952, 1239, 32408, 110743, 51590, 123232, 8647, 102453, 7490, 10058]"
sewage,16221,0.6916546710709134,"[16221, 22398, 35314, 49389, 19529, 38046, 46121, 114473, 49519, 13601, 92774]"
paper,1432,0.8886081648626127,"[1432, 2771, 50116, 105371, 87551, 3683, 116031, 42112, 133398, 1377, 3011]"
post,538,1.0200659936046756,"[538, 4221, 517, 15726, 56548, 33705, 16425, 42624, 21208, 27166, 26202]"
bonus,4245,0.9161835719966019,"[4245, 23437, 59057, 62041, 101979, 15350, 12093, 84841, 50694, 117312, 52636]"
location,617,0.9490316193429752,"[617, 2635, 109686, 18389, 14126, 13062, 7561, 59774, 332, 99263, 127562]"
gym,9833,0.8821755386533014,"[9833, 50636, 60466, 8136, 32524, 49202, 20421, 16602, 46375, 7592, 61298]"
a,12,0.9795892477665762,"[12, 264, 24044, 2, 37, 13, 6, 21, 26, 38, 87]"
studio,968,0.9350918558484318,"[968, 2469, 198, 74677, 1227, 89550, 560, 13611, 109307, 6296, 70586]"
apartments,7608,0.7299985685971806,"[7608, 49529, 30792, 4674, 10167, 133746, 22952, 37807, 3368, 60746, 43857]"
park,348,0.89648837079002,"[348, 2676, 49817, 23159, 135829, 22097, 24551, 8719, 51949, 29644, 43753]"
duplex,28166,0.9438964131885751,"[28166, 93887, 148831, 89786, 33075, 52417, 49816, 53995, 68483, 27767, 104780]"
management,894,0.8591600918974891,"[894, 116430, 135410, 4579, 13404, 6528, 18802, 4898, 3166, 23727, 134906]"
money,1079,0.815137370444349,"[1079, 39956, 97195, 3071, 109424, 4019, 27849, 26031, 11648, 8817, 5030]"
crime,1765,0.8064646670395487,"[1765, 4010, 2471, 14750, 46702, 1882, 48550, 6999, 8236, 67298, 13164]"
powder,8490,0.8235556822952029,"[8490, 45327, 30539, 17516, 54980, 137331, 93946, 59276, 32839, 140188, 88854]"
furniture,6683,0.7582408577295839,"[6683, 22727, 134597, 43980, 101722, 64920, 61035, 33593, 37474, 44357, 102464]"
washer,45115,0.8227813690833073,"[45115, 70743, 61633, 132219, 55956, 38383, 76680, 73344, 89718, 124268, 14244]"
topic,1069,0.8424308103478755,"[1069, 57642, 2377, 71132, 542, 53, 36770, 12050, 77537, 52757, 54583]"
cozy,46995,1.0432207991572893,"[46995, 77583, 77692, 127080, 109906, 112775, 35330, 16882, 57383, 50400, 59474]"
everything,1847,0.7781465563065372,"[1847, 784, 1975, 1066, 625, 974, 870, 6339, 2970, 2861, 4227]"
acc,10792,0.946348218914604,"[10792, 71825, 57485, 35769, 75017, 14655, 58310, 38983, 24900, 20892, 73403]"
chinese,793,0.7811284620585968,"[793, 9351, 660, 19903, 14118, 129641, 91809, 5376, 8857, 18483, 88096]"
balcony,16171,0.7422273507310251,"[16171, 34475, 13210, 55539, 32243, 11992, 40161, 104856, 28058, 40609, 75263]"
plus,2204,1.0066703515622122,"[2204, 12100, 768, 982, 2101, 16021, 8363, 16970, 24266, 17183, 928]"
easy,2203,0.8425559212346461,"[2203, 3922, 1638, 16994, 10833, 11927, 7553, 3591, 15304, 1541, 1976]"
parking,5284,0.8469894728226203,"[5284, 35276, 36681, 41453, 100284, 30667, 21583, 102453, 57812, 22580, 11430]"
centre,757,0.9576376832313395,"[757, 5680, 247, 3714, 12587, 49914, 35991, 58815, 101297, 6794, 43258]"
set,310,0.9979347581255098,"[310, 2466, 2461, 6760, 23367, 69593, 44864, 1136, 44476, 55513, 103501]"
safety,2010,0.9608710085177117,"[2010, 93046, 26829, 15580, 23254, 25616, 3386, 33889, 37834, 44979, 48115]"
only,87,0.8718485078947074,"[87, 41, 356, 408, 185, 44, 239, 20, 728, 623, 2519]"
table,1372,0.9658484462534087,"[1372, 4805, 22969, 34845, 22016, 71683, 41994, 146351, 61869, 57011, 21251]"
bill,1034,0.9518310318374483,"[1034, 5646, 126957, 3565, 17028, 108854, 79463, 28915, 58035, 123500, 76241]"
neighbourhood,7820,0.8657693633532899,"[7820, 12063, 3176, 7003, 4976, 3368, 2972, 18369, 5788, 6459, 78965]"
pattern,2950,0.9130469398758994,"[2950, 4570, 47082, 22831, 66617, 4913, 21252, 72040, 43381, 94837, 111638]"
whole,1130,0.916132835926214,"[1130, 1201, 1182, 3990, 774, 151, 10874, 1035, 3692, 9633, 822]"
keep,235,0.8325121757717404,"[235, 120, 2605, 64767, 93720, 81441, 1597, 103436, 14597, 1261, 83635]"
diner,19294,0.8612375003835947,"[19294, 41320, 3313, 18557, 44639, 74439, 23375, 17817, 60431, 24424, 24524]"
deposit,10221,0.7990920732911019,"[10221, 7605, 51564, 12685, 107299, 64728, 34645, 80564, 112318, 72946, 55395]"
maintenance,3396,0.8935367856443653,"[3396, 5027, 27274, 21596, 7468, 21145, 83425, 8099, 5663, 80355, 23254]"
property,1266,0.8886776628089514,"[1266, 1873, 2415, 72203, 75908, 49228, 115973, 63848, 104268, 67676, 65435]"
air,337,0.9270780708981301,"[337, 498, 44807, 10010, 28244, 22866, 11550, 13930, 51067, 62318, 17355]"
on,15,1.0596554840440782,"[15, 720, 2600, 2, 6, 55192, 6723, 21, 386, 148, 324]"
wireless,6409,0.7195002935069469,"[6409, 78008, 27968, 25318, 60523, 13534, 27061, 60386, 78020, 45658, 100192]"
shopping,3699,0.7822785252521072,"[3699, 11415, 4190, 31825, 13116, 122590, 68161, 96277, 49069, 4336, 17257]"
sheet,5705,0.9559312321225303,"[5705, 9803, 51215, 105371, 38965, 1432, 122094, 114502, 69578, 20640, 112712]"
baby,2540,0.8564726403868999,"[2540, 11114, 17943, 11233, 37272, 41511, 6768, 46525, 24759, 27811, 8195]"
screen,2180,0.8837878220706085,"[2180, 10359, 30233, 97030, 130839, 89266, 30856, 81096, 81351, 98848, 23734]"
purple,4602,0.8718639978991634,"[4602, 133564, 1951, 4026, 811, 21124, 32097, 22274, 735, 12908, 52706]"
