nickname,昵称,1.0288271056369946,28,0.47074217
travel,旅行,0.9430935915137255,14,0.5553085
trip,旅行,0.948666625461904,24,0.55000347
boston,芝加哥,1.076504017689836,587,0.42053246
technology,科技,0.9555136906518632,46,0.5435123
green,绿,1.0221574147142733,25,0.47759837
underground,地下,0.9408392748620266,6,0.5574275
road,公路,0.9700466194252234,50,0.52952003
burt,霍,1.1209635814482244,5536,0.3718551
movie,影片,1.012202376044222,260,0.48772377
good,好,0.9980124338359744,69,0.5019878
restaurants,快餐,1.0176184388953886,291,0.482199
"('modality', 'need more vectors')"
performance,表演,1.050137395789735,49,0.44858766
director,主任,1.0496078621767888,104,0.44916335
uh,咦,1.1015565518448909,213,0.39331588
wechat,非走不可,0.9828350130174054,2179,0.51699495
vpn,有问题吗,1.13704168362977,2020,0.3535966
spirit,邪念,1.0297801913026428,56,0.469775
postcards,明信片,1.0034786497787302,63,0.4964916
education,教育,0.9370709845337796,47,0.56095695
control,控制,0.858619809591969,4,0.6313837
value,值,1.0188455466889506,23,0.48091668
qs,列,1.167355867590292,432,0.31863368
babies,小孩,0.9966116363932177,86,0.5034031
point,角,1.0460876193881898,11,0.45283395
poems,散文,1.0490457175179095,445,0.44971544
ph,教授,1.0749558340756782,138,0.4221922
ust,切,1.1799930034789927,3224,0.30379018
country,本土,1.1091930419524911,48,0.38481048
freedom,自由,0.9937105976328451,12,0.5062186
output,值,1.100984048859319,1039,0.39390564
internship,暑期,1.127240433654103,829,0.3646444
job,工作,1.0419121744220932,72,0.45721388
option,方案,1.117855419119253,262,0.37519908
competition,赛,1.1482301110214654,658,0.3408238
business,生意,1.0932691154858443,497,0.40237853
founding,成立,1.0951731830532805,208,0.40032518
problem,暸解,1.068059020000753,1274,0.42959833
hr,研,1.166712649658834,345,0.31938568
cv,郁,1.1488015306976556,178,0.34009242
opportunity,藉此,1.0600843283809303,158,0.4380934
objective,目的,1.0687108015713305,374,0.428944
task,要,1.10743525609877,236,0.38682872
interest,瞭解,1.085635805388655,107,0.41072583
share,分享,1.0132569869784642,6,0.48663077
background,背景,1.078260306881105,193,0.41870344
presentation,展示,1.087888656204184,169,0.40823087
senior,委任,1.1204089796497196,215,0.37234858
colleague,同事,1.0041336850825757,54,0.4958696
experiment,实验,1.1029455847148741,509,0.39177573
help,希望,1.0274790968541572,175,0.47209626
low,低,0.9449893640121522,2,0.55351096
status,地位,1.0143392005936487,5,0.48553324
emotion,情感,0.9530736180802369,225,0.54579806
back,往前,1.0742834373218064,79,0.42295116
environment,环境,1.007779501754342,36,0.49220118
term,指,1.0870282684726418,108,0.4092169
midterm,期中,1.1356103780928979,878,0.35516602
proposal,同意,0.9701953496741063,36,0.5293461
semester,期末,1.0456253419823565,147,0.45335665
interview,透露,1.136056551287238,1314,0.35473788
case,案,1.0267581575709783,160,0.47288784
report,指出,1.1426433450132343,136,0.34717712
source,可靠,1.0836351819670396,182,0.41286755
grammar,文法,0.9624740093596577,9,0.5368302
subtitle,版,1.1206734076277645,431,0.37206146
pronunciation,拼法,1.0001687831637207,240,0.4998347
notes,旁注,1.1310233915496766,108,0.36026758
languages,语言,1.003478193089174,207,0.49647516
international,国际,1.0177186755760779,18,0.48208746
java,爪哇,1.040063812297948,179,0.4591111
matlab,解析,1.1588094096105364,3280,0.32856482
python,蟒,1.0553175253264364,154,0.4431568
assignment,指派,1.0339258775403743,16,0.4654754
knowledge,瞭解,1.0177982546502293,153,0.48206207
training,教官,1.0617167395523497,203,0.43640998
private,私人,0.9473458113442027,6,0.5512672
level,高低,1.0224308317645499,6,0.47732285
uniform,制服,1.0381278802111003,65,0.46113238
appearance,外表,1.0368634545189686,23,0.46245748
closet,澡堂,1.045593252111564,198,0.45337996
skill,技巧,0.9797195212848457,105,0.52004975
student,在校,1.0667708609036222,136,0.43104297
especially,尤其是,0.9038314979957862,22,0.5915703
em,蹭,1.1363354565604777,254,0.35438856
muscle,肌肉,0.9799353120565728,431,0.5198257
bedtimes
infrastructure,基建,1.0492320575241756,290,0.44956225
process,流程,1.0676934448085382,216,0.4300164
decision,裁定,1.0813297766547694,265,0.41539812
us,美国,1.1112922874212023,45,0.3824993
students,在校,1.0581410093822212,276,0.4401947
disability,身心,1.038826683035083,186,0.46036163
gre,踼,1.197414628046661,2254,0.28309432
travelling,旅行,1.012249964939909,44,0.48764133
study,研究,0.9952078189818752,59,0.50475925
title,衔,1.1649992389457082,691,0.32140929
information,信息,1.0387980455756745,93,0.46049735
salary,薪金,0.9251739392816726,32,0.57201177
difficulty,容易,1.1128675918165123,991,0.38076702
teaching,教育,1.074674987116938,552,0.4225171
potential,藉此,1.066720088870373,319,0.43101868
family,家族,1.0303144406509077,14,0.46919563
gpa,合格,1.1547296741622923,702,0.33331516
publication,出版,0.9119668232475056,25,0.5841691
creation,建立,1.0553823133190774,25,0.44302443
choice,选择,1.0317295891445606,21,0.4677972
philosophy,思想,1.0547115618905922,1066,0.44376847
phenomenon,成因,1.1195273327445252,1956,0.3733172
scientist,学家,1.051124580080378,272,0.44761345
artist,歌手,1.106437417308306,613,0.38790157
innovation,科技,1.0734244128264736,580,0.42388514
logic,逻辑,1.0544207112308528,625,0.44409597
mind,思考,1.0336195550574,336,0.46581435
step,一步,0.9622314860641085,4,0.53707635
emphasize,著重,1.054409806346359,878,0.44408798
brainstorming,摸索,1.0959862696858123,1070,0.39943457
baseball,棒球,0.9623507939238781,100,0.53694
soccer,足球,1.0645707663207196,208,0.4333353
badminton,桌球,1.0380392244351586,145,0.4612644
player,玩家,1.097207551855542,210,0.39802328
skills,技巧,0.9702481669362548,64,0.52930117
top,榜,1.028058608898444,14,0.4715851
overseas,海外,0.9736288316404663,3,0.52598464
culture,文化,0.8918091892302638,3,0.60233825
ai,邱,1.0640232064957,42,0.43394482
diverse,多元化,1.0981175966613437,631,0.3970549
diversity,族群,1.076780519063944,454,0.42025247
oversea,海外,1.0630049068081535,51,0.4350149
engineering,工程,1.0049923933062244,94,0.4949988
science,科学,1.085697839411966,391,0.4106362
society,学会,1.1180077772934782,275,0.37504992
friends,朋友,0.9051854209741927,19,0.5903083
constraints,限制,1.0616407209480387,1053,0.4364529
disadvantage,受制,1.0768064211433443,756,0.42027122
issue,分歧,1.1551427055067989,1592,0.3328003
generation,世代,0.9490248473779286,3,0.549683
child,孩子,0.9458726087460908,34,0.55266464
nephew,外甥,0.8886025770921133,41,0.6051954
eyesight,眼疾,1.076699861784439,147,0.42036363
recipe,菜餚,1.0211690088168535,472,0.47859737
weekend,逢,1.0483252778512975,104,0.45049107
credits,片尾,1.1430198855829845,415,0.34676158
score,得分,1.096711595729497,78,0.3986141
credit,本票,1.08887999118283,164,0.40715823
question,回答,1.0066868699278269,363,0.49327675
system,制度,1.1069248639520801,150,0.38733858
habit,喜好,1.1255539485465311,1154,0.3665062
device,器,1.1064925900753209,2140,0.3878103
photo,照片,0.8798544377779703,12,0.612934
macbook,有问题吗,1.1215403414419645,1226,0.371052
ipad,平板,1.113940441340536,1445,0.3796185
iphone,手提,1.124534937562428,1991,0.3677143
transfer,交回,1.06732377178061,32,0.43037137
windows,窗,1.0627629527605014,638,0.43531778
mac,苹果,1.1668795895409267,1768,0.31917563
laptop,手提,1.1082803636974217,1046,0.38585126
reasoning,yamaguchi先生,1.058370912072997,1749,0.43991372
improvement,改善,0.8931899015867375,5,0.60112864
naive,天真,1.0404291882747922,525,0.45874143
noise,噪音,0.8997081821009004,12,0.59524965
practical,原理,1.1054841863630458,1405,0.38895154
simulation,模拟,1.0748188552205291,714,0.42234245
base,基地,1.0585449969301222,13,0.43970296
reward,奖励,1.096220808963898,231,0.39917377
rule,定明,1.1584386355274248,462,0.32903713
policy,政策,0.974896096133767,36,0.52477705
achievement,成就,0.9648371830118461,17,0.5345552
funding,捐助,1.1037294453220055,533,0.39088887
smart,智慧,1.0868255319696578,106,0.40941048
speaker,揆,1.1679233937198,820,0.3180099
content,竜龙,1.008380803281229,162,0.491589
privacy,隐私,1.0756073417524057,277,0.42154104
concern,知悉,1.062628659578278,418,0.43536803
weather,天候,0.9857773297003921,53,0.5141012
siri,育,1.1700407096808205,2040,0.31525674
light,光,0.9870081392646556,18,0.5128735
cameras,底片,1.1061226342530266,1025,0.388255
examples,例子,0.9617118327774251,15,0.53754544
worker,工人,0.9834567663931845,26,0.5164304
logistics,物流,1.062281650624503,246,0.4358148
requirements,符合,1.041781150158539,270,0.45734435
people,人,1.0241349721702662,11,0.4756079
robot,超人,1.1307372480110636,839,0.36052608
location,所在,1.045022591125595,30,0.4539869
c,如,1.10307272873245,44,0.39161587
loop,小段,1.0934876994980727,200,0.40211862
input,有问题吗,1.0861804754682058,1076,0.41008568
robots,怪物,1.1056992933114689,1233,0.38870072
until,直至,0.9330235928860464,24,0.56472987
difference,差等,1.0155395973967165,78,0.48433796
android,智能,1.1354388495442862,2004,0.35540906
preference,偏好,0.9611864970945991,13,0.5380365
capital,首都,1.101515992922693,63,0.39330423
startups,创业,1.18045748035521,3476,0.3032845
apple,苹果,0.9576369481946732,25,0.54144967
ps,版,1.1233579115130192,160,0.3690597
gps,探,1.1862366388415515,3638,0.29645497
moments,精彩,1.0728009197325366,533,0.42454013
connect,接通,1.0256870953600312,58,0.4739626
platform,平台,0.9901119181989987,6,0.5098191
negative,相反,1.0880585888857703,416,0.40811166
facebook,官方,1.1274765923151442,538,0.3643651
network,播,1.0985309132831984,350,0.39662355
emoji,yamaguchi先生,1.1396072768982604,886,0.35060146
teenager,少年,1.104281927437311,1003,0.39030322
children,小孩,0.9708965402471045,54,0.5286974
applications,有问题吗,1.1151840981608587,2838,0.37817854
powerful,强大,1.006326032588305,27,0.49366605
open,闭,1.1135400553503552,50,0.38000265
cantonese,粤,1.0018654870068369,171,0.49814984
logo,徽,1.1041195680412104,166,0.39052027
deadline,限期,1.031728843049037,53,0.46775895
no,未,1.1204671736225225,128,0.37227467
why,怎,1.008466378230566,731,0.49150875
stage,舞台,1.0599883662823308,38,0.4382462
passport,护照,0.9697839299213264,11,0.5297566
guidance,瞭解,1.109756482601351,166,0.38421807
trust,基金,1.043229693967127,25,0.45583582
joke,偷笑,1.0486996719064305,1336,0.4500728
direction,方向,0.9756764879727747,5,0.5239971
collect,收集,0.9688250749127663,8,0.53069097
website,官方,0.9962256358171198,27,0.5037692
mainland,本土,1.0838006241626041,241,0.41265392
tempo,旋律,1.1058333377808616,642,0.38854238
care,照料,1.0229569195872343,101,0.47682577
ios,平台,1.1476388789398515,2138,0.34143263
billion,亿,0.9527511050347066,60,0.5461209
driver,追撞,1.0896712725048405,530,0.40630126
scenario,想定,1.1083508831343085,372,0.38576704
right,左,1.0391713019474584,13,0.4600773
highway,公路,0.9688730490600815,94,0.53063726
instagram,社交,1.183546987564045,2811,0.29961735
line,延伸,1.0400608421732407,22,0.4591839
percent,百分,1.0018678874485447,33,0.49816146
opinion,看法,1.015805217018626,419,0.4840707
grade,初中,1.1445993315066183,193,0.34498224
feeling,感到,0.9908779261089894,503,0.5090702
barrier,阻隔,1.028692287101173,9,0.47086775
ethics,道德,1.0249601476933707,254,0.47476488
risk,危及,1.0520076722788465,372,0.44664934
evil,妖邪,1.037266469898313,924,0.46200845
evolution,演化,0.8845804815313271,13,0.6087631
intention,有意,0.9887792130601004,41,0.511199
humans,人类,1.1125226241762272,2615,0.38115773
um,穆,1.1052449768527912,275,0.38924676
machine,机,1.087994533689926,170,0.40811887
there,有,1.0820328896060423,257,0.41460538
rumors,流言,1.0447995035441897,168,0.4541957
different,不同,0.878090577355855,14,0.6144524
it'
suppose,假如,1.0256581141239778,1844,0.47401142
train,趟,1.0551497017243716,251,0.44333854
cost,成本,0.9543514483482944,50,0.54459155
if,如果,0.9775225706911539,289,0.5221155
kill,逮住,1.004489567926266,291,0.49551934
save,拯救,1.052172271970486,96,0.4465059
encourage,藉以,1.0776953584025113,705,0.41927654
influence,受到,1.0353950045350742,143,0.46397153
benefit,更好,1.0733379258973021,280,0.42399275
legally,合法,1.0287734514586395,99,0.47077137
permission,私自,1.0415988859116,73,0.45757896
assumption,假定,1.0387047959392566,77,0.46056256
condition,患,1.037012031083461,138,0.46229187
think,竜龙,1.0154953732769278,2348,0.48437068
loved,心中,1.0836182694120458,1338,0.41291592
respect,尊重,0.936410631762651,20,0.5615479
recently,最近,1.0157728190322868,27,0.48408875
pick,挑,1.0617351529517807,48,0.43636307
investment,入股,1.0656767486531629,741,0.43215668
life,生命,1.0008054722151836,8,0.4991951
meaning,意思,0.9669296098004283,50,0.53256285
argument,yamaguchi先生,1.1063792065974942,3651,0.3879776
evaluation,研析,1.0568260747984475,416,0.4415672
feedback,反馈,1.0832825433094344,456,0.41325402
medicine,牙科,1.0558402001825418,433,0.44260785
medical,牙科,0.9939361562439692,277,0.5060338
memory,记忆,1.0907391735220078,197,0.40515363
personality,性格,0.9918807687658948,40,0.50809574
abstract,抽象,0.9667603526513373,61,0.5326968
bullshit,瞎掰,1.0522357491217678,1825,0.4463786
switch,搭配,1.103563344972051,664,0.39105162
reinforcement,阻延,1.0510576283283395,97,0.447622
pub,酒吧,1.0551774214172518,34,0.44328547
vip,贵宾,1.1127795196182229,125,0.38085866
hiking,登山,1.0859982557431598,465,0.41031867
camping,野餐,1.056691026844045,220,0.44166958
view,看,1.0971110944420606,86,0.3981711
facility,基地,1.0860710484165972,261,0.41020077
vertical,垂直,0.9921712520611277,78,0.50775826
gym,健身,1.0195877196380192,48,0.48020577
tennis,排球,1.0050648619297153,92,0.49491504
civilization,文明,0.9503380505645236,27,0.5484238
because,所以,0.9222652858874244,61,0.57471174
parallel,平行,0.8742825003722516,3,0.6178034
researcher,教授,1.040953380293668,319,0.45819926
religion,宗教,0.9234544069054382,88,0.57360816
tricks,技巧,1.1083962836174803,795,0.3856802
sport,排球,1.0872395193649103,136,0.40894097
e-sport
olympic,奥运,1.0544032075193497,185,0.44411552
brand,品牌,0.8619825878731187,5,0.628485
diet,吃食,1.0805114692002717,163,0.4162228
model,模型,1.044607841938465,33,0.45438805
data,数据,1.0571682599696346,193,0.4412289
service,服勤,1.104170346409983,171,0.39043313
alipay
strength,力量,1.0068817174217846,52,0.4931132
un,国,1.1459696886571087,1055,0.34337574
stressed,表示,1.1416786533478018,2141,0.34826198
outstanding,奬,1.0303465234866802,32,0.4691783
talk,竜龙,0.8375345964113103,47,0.6492774
jump,助跑,1.0082349777058535,18,0.49171606
action,匪,1.0919470442933312,12,0.40378994
stair,木梯,1.0794330014914963,569,0.4173779
terrify,可怕,1.1274268505723886,4458,0.3642507
playground,休憩,1.0691939642342951,233,0.42837727
tire,打滑,1.1183951790827824,952,0.37458676
now,今天,1.0247890048927324,23,0.47490856
inspirations,故事,1.1328548150233055,3679,0.3583601
nature,自然,1.0447097579556839,40,0.45427364
rational,理性,1.0102654373626698,629,0.48965833
confusion,混淆,0.9589004776962852,29,0.5402597
law,法律,0.9569220238193572,20,0.5421473
general,督,1.096464712814704,45,0.39888018
discrimination,戕害,1.0928648105506003,1342,0.40279976
brain,骨髓,1.0688517529438093,1464,0.42878067
physical,生理,1.1247194213585667,989,0.36749458
soul,灵魂,1.0672635714842382,345,0.430458
important,重要,0.8680547182569777,7,0.62324995
happiness,幸福,0.9433257162696812,41,0.55506533
mother,妻子,0.9445243192995534,130,0.5539286
give,拿出,1.0628940955178205,161,0.4351268
money,拒付,1.0191892025790672,253,0.48061293
friend,好友,0.9276592995734446,57,0.56972355
situation,困局,1.0700631467392117,550,0.42751744
judging,看,1.1547405447876324,2758,0.3332795
railway,站,1.1065925393943048,704,0.38773084
meaningful,如何,1.1143015993305396,4147,0.37918317
penalty,罚,1.0611486198815272,156,0.43699077
night,夜晚,0.9093052576960211,13,0.5865804
department,部,1.1209055549896356,192,0.37176433
tutor,舅父,1.1041436009191885,472,0.390432
food,食物,0.8948068367114445,20,0.59964305
lifestyle,生活,1.0243850358648923,33,0.47532597
stress,受,1.1003597177851094,1116,0.39462322
normal,正常,1.0023309337647581,6,0.49764225
tell,知道,1.0081443249070743,166,0.49187034
chitchat,竜龙,0.9514084935697555,91,0.54740876
monitor,告警,1.1414168812643628,171,0.34861314
article,yamaguchi先生,1.048404236870506,927,0.45040652
user,竜龙,1.0840571858231736,852,0.41235644
hardware,硬件,1.1106497027875837,2219,0.38322043
software,程式,1.0907824632526648,1630,0.4050323
robotics,仿生,1.147321198786291,1472,0.34185886
material,材料,0.979276870497934,6,0.52053434
integrities
secrete,分泌,1.0640576132462873,2572,0.43385956
take,替,1.0680118243925922,124,0.42966464
swim,游泳,0.9783356350861842,13,0.5214495
talent,天份,1.054345482733645,115,0.44418964
idol,偶像,1.0289300202904579,17,0.47064838
quantity,量,1.0117686136979125,54,0.48814917
concepts,概念,0.9473361579129561,228,0.5512596
personalities,人物,1.1322479152352714,948,0.35897475
budget,超支,1.0434859695057666,105,0.45558253
due,由於,0.9570018685301145,30,0.54209006
sandwiches,烤肉,1.0696323776577108,958,0.42797905
portrait,肖像,0.9935072400471368,114,0.5064777
passenger,旅客,1.0111905541358746,230,0.48875368
customer,顾客,1.0978297396462535,877,0.39739552
sell,出售,0.9869005097364364,56,0.51299787
product,産品,1.0592886560761292,151,0.43894675
accident,事故,0.9128472932762498,17,0.5833584
translation,翻译,1.0622224061909769,73,0.43582582
group,群,0.9968177467833969,7,0.5031417
drawback,缺陷,1.1073962960853654,2791,0.3868655
r,瑞,1.109929649042532,44,0.384012
package,套,1.0670608937219423,122,0.43070588
prediction,分析,1.0414062653801992,257,0.45773414
stock,股票,1.0111202121823017,34,0.48883083
wind,吹,1.0405349470969076,78,0.4586218
ocr,列印,1.1735611923215983,1751,0.31135696
block,禁,1.0650753988218695,171,0.43284914
consent,同意,1.0447366831187235,194,0.454273
messages,信件,0.9939283812800872,81,0.50607765
positive,肯定,1.0914969015126978,175,0.40435478
factor,因子,1.0410310288815268,30,0.45812616
ukulele,吉他,1.097664142011451,1071,0.39754546
monkeys,猴,1.0015979526728518,127,0.49839553
deers,麋鹿,1.0717993244540645,347,0.4256237
latte,煮,1.0889498443583214,368,0.4070066
postcard,明信片,0.9810727141872218,16,0.5187301
course,哩,1.0998661409463488,61,0.39510262
energy,能源,0.9540584383169711,21,0.5448675
essay,文章,1.0732963720966902,985,0.42399925
materials,材料,0.8961681362290919,7,0.5984432
solution,可行,1.0919773544687748,731,0.40380922
pre,早期,1.070137627133834,13,0.42739475
bedtime,睡前,0.993311459603415,12,0.50664836
utility,需求,1.127045270997237,159,0.36489865
basic,基本,0.9588360522193656,4,0.5403178
tv,播,1.0561605158682392,415,0.44225425
officer,副官,1.063744499465262,287,0.43420354
manage,接手,1.1187866878076054,549,0.37414435
scenery,景物,1.0215084259352825,131,0.47826105
pool,池,1.0165748153902465,9,0.48329747
spendable
classmates,朋友,1.0510728553422328,91,0.44758463
member,成员,1.0626817663461121,58,0.4353146
